content,label
"['여기다', '진짜', '신기하다', '특출나다', '메인', '보컬', '없다', '다', '들다', '오다', '꾸다', '딸리다', '메인', '하니', '씩', '꼭', '집어넣다', '지', '효', '빼다', '다', '심각하다', '수준', '데']",1
"['그냥', '아예', 'hate', 'speech', '뭐', '이렇게', '혓바닥', '길다']",1
"['고인', '조용하다', '보내다']",0
"['중간', '졸다']",0
"['언니', '힘내다', '삼가다', '고인', '명복', '비다']",0
"['똑같다', '업무', '지시', '사람', '진짜', 'hate', 'speech', '빡치다', '만들다', '재주', '있다']",1
"['솔직하다', '스브스', '양예원', '사건', '그렇다', '여', '편향', '적', '이기다', '함', '더', '웃기다', '건', '양예원', '사건', '주작', '판명', '나니', '아무렇다', '사과', '없다', '개다']",1
"['어떻다', 'hate', 'speech', '은', '독재', '사회주의', '알다']",1
"['소녀시대', '거기', '있다', '때', '지금', '더', '존재', '감', '있다', '좋다', '보임', '배우', '최수영', '파이팅']",0
"['세상', '가장', '짜증', '나', '새끼', '문', '둥이', '생각', '되다', '좋다', '뱀', '새끼', '생각', '되다', '싫다', '누르다']",1
"['엑소', '번', '돈', '앨범', '내다']",0
"['이석훈', '김진호', '노래', '훨', '잘', '듯']",0
"['한국', '우', '차베스', '죄명', '공산주의', '싶다', '환장하다', '빨갱이']",1
"['힘내다', '원걸', '백', '년', '만년', '갈다', '것', '아니다', '응원', '악플러', '들', '그냥', '술', '한잔', '잠', '자라']",0
"['젊다', '놈', '성욕', '없다', '건', '자랑', '아니다', '나', '넬', '모레', '50', '여자', '엉덩이', '보다', '그게']",1
"['hate', 'speech']",1
"['개쪽', '평타', '치']",1
"['짤', '캡처', '놓다', 'hate', 'speech', '해', '쉐복']",1
"['또', '손대다', '뭔', '일이', '선풍기', '아줌마', '금방', '되다', '듯']",1
"['요즘', '급식', '들', '핑클', '전성기', '자다', '모르다', '거', '요즘', '가수', '치면', '러블', '리즈', '정도', '되다', '팀', '이다']",0
"['군', '필자', '로써', '바라보다', '군대', '불필요하다', '부조리', '없애다', '군기', '유지시', '켜다', '후임', '선임', '무시', '순간', '군대', '거꾸로', '돌아가다']",0
"['한국', '애니메이션', '기술', '놀라다']",0
"['강원래', '한동안', '엄청', '끄다', '이제', '좋아하다', '주', '는가', '보다']",0
"['산이', '뭐', '저', '동영상', '피해자', '동의', '없이', '유포', '안', '되다']",0
"['1일', '1', '식다', '난', '못', '흐흐', '한상진', '씨', '연기', '잘']",0
"['죽다', '죽다']",1
"['남자', '인생', '망', '트리', '마약', '빨다', '시궁창', '사', '악플', '달리']",1
"['hate', 'speech', '도', '풍년', '이', '구먼']",1
"['그래도', '이번', '동생', '많이', '차분해지다', '저번', '그렇다', '않다', '머리', '깔끔하다', '묶다', '게', '위생', '상', '좋다']",0
"['진짜', '조선', '페미', '들', '성', '평등', '외치다', '군대', '가다', '오다', '얘기']",1
"['태희', '언니', '올해', '컴백', '소속사', '대표', '그렇다', '보고', '싶다', '이전', '훨씬', '감정', '풍부하다', '지다', '최근', '화보', '인터뷰', '그렇다']",0
"['하하', '댓글', '이상하다', '쭉', '읽다', '보다', '이렇다', '댓글', '나오다', '이유', '알다', '주식', '못', '사서', '배', '아프다', '인간', '들', '공매', '들', '언플', '컬래버', '보다']",0
"['그나저나', '한지민', '말', '때', '옆', '사진', '딱', '맞다', '표정', '편집', '거', '개웃', '기네']",0
"['얼음', '물', '맞다', '기', '부들', '모르다', '건물', '지다', '기', '부금', '모으다', '위해', '거', '그냥', '물', '맞다', '말', '도대체', '돈', '누가', '내다']",0
"['하', '지금', '이쁘다', '더', '이쁘다', '어떻다', '해', '지방', '들다', '축하', '응원']",0
"['러시아', '왠지', '신빙', '성', '좀', '떨어지다']",0
"['뭐', '저', '완전', '여장', '남자', '같잖다', '처음', 'cf', '나오다', '때', '진짜', '이쁘다', '여자', '예쁘다', '트젠', '이다']",1
"['이', '부부', '애', '생기', '걔', '이모', '김태희']",0
"['제시', '예의', '좀', '가르치다', '싸이']",0
"['원래', '있다', '중국', '짜다', '건', '아니다']",0
"['한창', '리즈', '시절', '일', '때', '쇼트', '커트', '단발머리', '고수', '온갖', '망가지다', '역할', '매력', '와장창', '떨어뜨리다', '30', '대다', '넘어서다', '머리', '기르다', '여성', '꾸미다', '이미', '늙다', '퇴물', '가깝다']",1
"['왜', '연', '돈', '저따위', '예전', '그', '튀김', '덮다', '밥집', 'hate', 'speech', '칭찬', '거기', '줄', '서다']",1
"['여주', '좀', '아쉽다', '요즘', '최고', '대세', '갓', '설현', '이다', '시청율', '50', '은', '따다', '논', '밥상', '이다']",0
"['힘내다', '응원']",0
"['개', '찌다', '따다', '답']",1
"['자다', '뒤지다', '병', '신다', '지옥', '꺼지다']",1
"['근데', '이선', '빈', '누군가', '신인', '배우']",0
"['오다', '엄마', '마음', '무너지다', '평생', '어찌', '살아가다', '꼬', '죽지', '못', '살아가다', '듯', '아이', '엄마', '엄마', '잘못', '아니다', '아이', '형', '꼭', '지키다']",0
"['한지민', '배우', '엄청', '좋아하다', '이렇다', '매력', '있다', '거', '더욱더', '팬', '돼다', '버리다']",0
"['주다', '전현무', '나오다', '다음', '주다', '한혜진', '나오다', '해', '어차피', '프로그램', '콘셉트', '조우', '출동', '뭘']",0
"['알츠하이머', '환자', '가족', '돌보다', '데', '한계', '있다', '전문', '요양', '병원', '돌보다', '가족', '병문안', '가시다', '게', '좋다', '자다', '믿다', '그리고']",0
"['조', '세다', '만만', '찮아다', '얼마', '전', '일', '가족', '모두', '보험', '사기', '치다', '보험금', '6억', '일도', '있다', '저건', '아무', '것', '아니다', '보험', '사기', '중형', '다스리다', '선진국', '비다', '솜방망이', '휘두르다', '개판', '판', '좋다', '함']",1
"['저', '위', '더럽다', '것', '놈', '년', '사진', '내다']",1
"['지지', '특정', '젠더', '시각', '색안경', '끼', '작품', '사전', '검정', '지지', '그리고', '기안', '84', '님', '힘내다', '길']",0
"['잘', '거', '파이팅', '이다']",0
"['요즘', '애', '못', '낳다', '장애', '가지다', '여자', '들', '많다', '세상', '인신', '결혼', '게', '현명하다', '걸', '수도', '있다']",1
"['잔나비', '이다', '음악', '몇', '배', '끌다', '올리다', '주인공', '들', '이렇게', '사라지다']",0
"['김태희', '이', '연도', '남자', '보다', '눈', '깔다', '없다', '이시언', '급', '결혼']",1
"['이재명', '차기', '대통령', '다', '맞다', '말', '자다', '읽다', '보다', 'hate', 'speech', '들다', '무슨', '속', '깊다', '뜻']",1
"['hate', 'speech', '퉤', '너희', '자식', '처', '어미', '아기', '제발', '불행', '저주', '함께', '비다']",1
"['할머니', '문제', '지다', '딸', '왜', '저렇게', '돼다', '그걸', '모르다', '손녀', '정신', '못', '차리다']",1
"['대박', '미모', '낼', '모레', '오십', '알다']",0
"['안', '써다', '보다', '걍', '찌그러지다', '있다', '어쩌다', '한두', '번', '맛', '배기', '보다', '놓다', '커브', '드', '왜', '사다', '이딴', '소리', '정신', '차리다']",1
"['몽형', '모두', '기다리다', '컴백', '축하', '드리다', '유스케', '나오다', '줄다']",0
"['이미', '설명', '회', '참석', '적', '없다', '본인', '해명', '인터뷰', '기사도', '올라오다', '이', '것', '좀', '내다', '그리고', '고소장', '내용', '일', '뿐', '확실하다', '팩트', '없다', '무조건', '욕', '분들', '양심', '챙기다']",0
"['잘생기다', '근데', '40', '대다', '비율', '너무', '높다', '으']",0
"['상화', '이쁘다']",0
"['오다', '30', '대다', '40', '대다', '여성', '비율', '실화', '제대로', '되다', '연애', '못', '해', '보고', '이렇다', '판타지', '보다', 'hate', 'speech', '여자', '들', '불쌍하다']",1
"['꼭', '그렇다', '거지', '새끼', '들', '생명', '돈', '중요하다', '이', 'hate', 'speech']",1
"['이성경', '왜', '이렇게', '끄다', '대다', '이쁘다', '허구', '특히', '크다', '눈알', '띙구렇', '뜰', '때', '졸귀', '여성', '여성', '것', '이쁘다', '넘다', '이쁘다', '거', '전작', '서현진', '보다', '훨', '낫다', '페미', '년', '들', '그만', '치다', '끄다', '부르다', '너희', '들', '문제']",1
"['돈', '벌리다', '벗다']",1
"['아', '지다', '갑자기', '큰소리', '마님', '거', '겁나다', '웃기다', '왜', '언급', '없다']",0
"['캬', '박혜', '때', '누드', '화', '그리다', '표현', '자유', '외치다', '민', '당', '좌파', '들이다', '다', '어디', '가다']",1
"['중', '기형', '당신', '도덕', '책']",0
"['광수', '껍데기', '노리개', '되다', '것', '같다', '마음', '좀', '그렇다']",0
"['보고', '커플', '넘다', '이쁘다', '담', '주다', '분량', '좀', '많이', '넣다', '줄다']",0
"['임신', '안', '속도위반', '아니다', '건가', '아니다', '속도위반', '단속', '피', '것', '말', '생각', '조심하다']",0
"['남다', '성형', '지럴', '무슨', '상관', '입', '본인', '들', '자다', '챙기다', '저', '배우', '생활비', '직접', '주다', '것', '아니다', '가족', '아니다', '앞', '평생', '책임지다', '사람', '아니다', '뭔', '그리다', '남', '얼굴', '가지', '배', '나라', '감', '나라', '들이다']",1
"['제발', '이상하다', '옷', '좀', '입지', '말다', '기다', '치마', '입지', '말다', '키', '작다', '더', '작다', '보이다', '충분하다', '평범하다', '옷', '들', '이쁘다', '수', '있다', '개성', '뭐', '욕심', '내면', '미래', '박나래', '씨', '과거', '모습', '보고', '왜', '그렇다', '후회']",1
"['저런', '거', '다니다', '극혐', '그냥', '집', '자기', '들', '끼리', '똥꼬', '섹스', '평상시', '밖', '남', '피해', '안', '주다', '노', '상관', '거임']",1
"['hate', 'speech', '그렇게', '독재', '울', '나라', '빼다', '다', '빵', '치다', '놓다']",1
"['근데', '누구']",0
"['지금', '풀다', '개천절', '집회', '덤터기', '우려', '작', '전일', '듯']",0
"['hate', 'speech']",1
"['송창의', '이유리', '너무', '좋다']",0
"['말', '안', '되다', '복', '비다', '집', '보이다', '주다', '발', '품다', '많이', '파다', '뭔가', '노동', '비다', '금액', '크다', '듯']",0
"['태풍', '오다', '북한', '땅', '떨어지다', '유치하다', '놈', '들']",1
"['하늘', '같다', '남편', '반말', '것', '보다', '구해', '선', '죽', '일련', '남편', '니', '몸종', '밸', '먹다']",1
"['매번', '논란', '해명', '반복']",0
"['넘다', '재미', '지다', '힐링', '되다']",0
"['솔직하다', '지루']",0
"['아무리', '관리', '해도', '늙다', '건', '어쩔', '수', '없다', '젊다', '용', '써다', '보다', '나이', '거슬러', '갈다', '수', '있다', '60', '70', '살', '되어다', '20', '30', '살로', '보이', '싶다', '혼자', '착각', '살다', '거지']",1
"['이', '무슨', '단발']",0
"['자기', '들', '설리', '아니다', '누구', '탓', '뭐', '걍', '입', '다물다', '니', '인생', '자다', '살길', '고인', '말', '없다', '산', '새끼', '들', '말', '많다', '제발', '아', '갈다', '여', '물어']",1
"['대', '깨문', '들', '죄다', '마리', '남김없이', '잡다', '똥통', '넣다', '농약', '에프킬라', '쥐약', '락스', '청산가리', '술', '처', '먹다', '것', '살충제', '유리', '가루', '넣다', '어미', '추', '국조', '인재', '문', '이', '잡', '것', '들', '주둥이', '치다', '넣다']",1
"['나다', '설리', '보다', '천녀유혼', '임청', '하나', '서기', '생각나다', '뭔가', '애절하다', '몽환', '적', '느낌', '나', '비주', '얼']",0
"['미애', '이쁘다', '해']",0
"['14', '킬로', '빼다', '게', '아니다', '0', '하나', '더', '붙이다', '140', '킬로', '빼다', '않다', '보통', '저런', '몸', '임신', '힘들다', '임신', '차이', '없다', '모르다', '출산', '암튼', '행복하다', '자다', '서다']",1
"['제발', '음주', '운전', '무조건', '사형', '언제', '이렇다', '미치다', '짓', '벌금', '집행유예', '보다', '주', '려고', '합', '남다', '가족', '정말', '불쌍하다', '않다', '누구', '위', '법인', '제발', '고려', '보다', '국민', '위해', '세우다', '놓다', '나라', '아니다', '그', '국민', '이렇다', '말', '안', '되다', '죽음', '내', '몰리', '것', '두', '고만', '보다', '입법부', '좀', '일', '좀']",0
"['빅', '슴가', '앞', '누가', '만지다']",1
"['이', '시국', '뭔', '뜬금', '없다', '광고']",0
"['키', '멀다', '때문', '현', '망', '진창', '한번', '보다', '멈추다', '수가', '없다']",0
"['솔직하다', '기자', '놈', '같다', '이국주', '결혼', '하', '수', '있다', '집', '그', '지다', '10억', '주다', '모르다']",1
"['오지', '하나', '보다']",1
"['무례하다', '사람', '웃다', '얼굴', '침', '뱉다']",0
"['진짜', '내', '일도', '아니다', '암', '걸리다', '거', '같다', '못', '보다', '백종원', '대신', '암', '걸리다', '거', '같다']",1
"['두', '분', '어울리다']",0
"['제', '작', '진', '들', '시청률', '안', '나오다', '이유', '정말', '모르다', '걸다', '엠씨', '쓴다', '시청률', '오르다', '애초', '엠씨', '문제', '아니다', '이렇다', '거', '박명수', '다른', '애', '들', '왜', '내보내다']",0
[],1
"['어휴', '유사', '씹다', '쓰레기', '국가', '수준']",1
"['여성', '신문', '욕먹다', '걸', '좋아하다', '신문', '어그', '끌', '욕먹다', '위해', '기사', '쓰시', '듯']",1
"['혜교', '명', '만족', '못', '듯', '혜교', '작품', '때', '연애', '게', '맞다', '거', '같다', '중기', '성격', '차이']",1
"['자기', '들', '끼리', '행복하다', '되다', '거', '아니다', '행복', '빌다']",0
"['문재인', '감방', '보내다', '그리고', '사형', '시키다', '되다', '봄']",1
"['한고은', '아비', '남', '돈', '빌리다', '미국', '도망가다', '그', '가정', '망치다', '한고은', '집안', '잘', '되다', '리가', '없다', '아버지', '잘못', '곳', '찾아가다', '사과', '먼저']",1
"['이개', '쪽바', '리', '들', '너희', '들', '다', '처', '먹다', '검증', '받다', '파다', '디', '질랜드', '시', '베', '리아', '개스', '키', '들']",1
"['여대생', '냉', '찌꺼기', '빨', '먹다', '싶다']",1
"['방금', '유동근', '아', '재', '회장', '여자', '엄포', '놓다', '때', '포스', '오래간만', '정도', '전', '때', '포스', '나오다', '진작', '이렇게', '만들다', '이상하다', '캐릭터', '만들다', '놓다']",0
"['진짜', '대한민국', '원', '톱']",0
"['놀란', '형', '신', '박', '소재', '있다', '항상', '던지다', '메시지', '느껴지다', '않다', '몰입도', '떨어지다', '조금', '실망', '작품', '이다']",0
"['기자', '시', '키', '연관', '있다', '씨레기들', '이', '게', '기사', '대체']",1
"['서울', '왜', '핀란드', '있다']",0
"['하여간', '알바', '들']",1
"['공감', '댓글', '대부분', '개재', '용이', '작품', '구먼', '재', '용다', '죄', '지다', '벌', '받다', '니', '아버지', '것', '없다']",1
"['바셀린', '어그', '끄다', 'sbs', '놀다', '애', '들', '많다', '어휴', '당연하다', '타고나다', '게', '중요하다', '나', '비타민', '안', '먹다', '마그네슘', '아연', '등', '효과', '보다', '음식', '섭취', '경우', '전혀', '효과', '못', '봄', 'hate', 'speech', '처', '먹다', '앞', '비타민', 'b', '오메가', '3', '도', '먹다', '거', '비타민', 'd', 'c', '늘다', '모르다']",1
"['기독교', '목사', '떡', '다니다']",1
"['집도', '주다', '차도', '주다', '쌀', '배급', '받다', '시대', '머', '않다', '들다']",1
"['아프다', '병원', '가야', '그냥', '아프다', '눕다', '있다', '건', '신뢰', '좀', '안', '감']",0
"['수수료', '너무', '비싸다']",0
"['hate', 'speech', '멍청이']",1
"['너무', '귀엽다', '정말']",0
['사람'],1
"['그', '힘드다', '시간', '팬', '들', '위해', '앞', '보고', '달리다', '거', '알', '강', '다니엘', '걱정', '마', '우리', '아직', '그대로', '있다', '무대', '얼른', '보고', '싶다', '얼른', '무대', '보이다', '주다', '강', '다니엘', '답', '멋있다']",0
"['그냥', '한', '석', '원', '쌤', '같다', '리', '버스', '투', '블럭', 'hate', 'speech', '들다', '보다', '얼굴', '좀', '예쁘다', '여자', '쌤', '가르치다', '한남', '들', '발정', '나서다', '보다', '거임']",1
"['그', '맘', '심정', '알다', '저', '11년', '키우다', '강아지', '안락사', '하늘나라', '보내다', '보다', '보내다', '우울증', '오다', '힘들다', '인연', '돼다', '다른', '강아지', '데리', '오다', '4년', '키우다', '있다']",0
"['예쁘다', '이쁘다']",0
"['머', '사진', '찍다', '자리', '머', '건지다', '사진', '찍', '때', '어디서', '찍다', '그게', '무슨', '상관', '임', '자리', '최우수상', '우수상', '따로', '있다', '것', '아니다', '차다', '세상', '힘들다', '들다', '사다']",0
"['현아', '진짜', '보기', '싫다']",0
"['지인', '들', '다', '있다', '자리', '포옹', '번', '거', '가지', '연애', '어쩐', '다', '게다가', 'cc', 'tv', '들추다', '내다']",0
"['소', '민', '이', '아깝다', '연기', '때', '상대', '배우다', '자다', '만나다', '듯']",0
"['버블', '터지다', '돈', '다발', '보발', '가능하다', '남자', 'hate', 'speech', '줄', '니트', '되어다', '버리다']",1
"['시간', '지나', '안재현', '구혜선', '이혼', '건', '잊다', '안재현', '여자', '젖꼭지', '못', '생기다', '것', '오래오래', '기억', '되다', '것']",1
"['아', '정말', 'tv', '이쁘다', '귀엽다', '애', '들', '나오다', '좋다', '쉰', '것', '들', '좀']",1
"['멤버', '중', '명', '친하다', '법', '한', '데', '무슨', '일이', '있다', '거']",0
"['돼다', '들다', '너희', '들', '치다', '보다', '만화', '함', '돌아보다', '남', '주의', '첫날', '밤', '가다', '버리다', '내', '사랑', '초등학생', '더럽다', '진짜', 'hate', 'speech']",1
"['hate', 'speech']",1
"['기다', '명', '서', '승은', '배', '다른', '형제', '건가']",0
"['이제', '웃기다', '되다']",0
"['미경', '쌤', '그런데', '크다', '적다', '어떻다', '상대', '해', '매일', '마주치다', '저', '은근', '히', '무시', '괴롭히다', '그리고', '다른', '사람', '들', '앞', '자기', '정말', '괜찮다', '사람인', '척', '저', '그', '사람', '알다', '느낌']",0
"['엄마', '닮다', '길쭉하다', '이쁘다']",0
"['길', '용인', '줄', '알다']",0
"['아니다', '근데', '현실', '아니다', '만화', '영화', '드라마', '소설', '기타', '등등', '작', '거란', '게', '존재', '다른', '창작물', '강간', '안', '나오다', '저번', '왜', '만화', '꽂히다', '서인', '현실', '가상', '구분', '좀', '하자', '마치', '남', '오타쿠', '들', '2', 'd', '빠지다', '허우적대다', '것', '느껴지다']",1
"['근데', '임신', '돼다', '위험하다', '거', '아니다', '산모', '위험하다', '수도', '있다', '보다']",0
"['처키', '같다', '문재인', '4', '15', '부정선거', '사형', '되다', '놈']",1
"['노래', '짱', '잘', '언니', '완전', '팬', '꼭', '쾌차', '다시', '무대', '뵙다', '싶다', '힘내다']",0
"['그렇다', 'hate', 'speech', '내', '저', '본문', '쓸다', 'hate', 'speech', '처지', '딱하다', '맘', '아프다', '좀', '오버']",1
"['너희', '들', '입맛', '갖다', '놀', '거', '걍', '너희', '들', '그리다', '갓', '오하', '개똥', '취급', '지금', '빨', '재', '끼다', '악플', 'hate', 'speech', '들이다', '아직도', '작가', '님', '이렇다', '주다', '저렇다', '주다']",1
"['상호', '형님', '설마', '이', '싸움', '때문', '인력', '사무소', '일', '건가']",0
"['hate', 'speech']",1
"['또', '조선', '팩트', '체크', '하', '90', '프로', '가짜', '뉴스', '티브이', '조선', '먼저', '실명', '공개', '놓다', '부끄럽다', '않다', '진짜', '개레기', '염치', '없다', '천황', '패', '하', '만세', '이', '것', '모자라', '어이없다', '걸어오다', '길이', '너무', '더럽다', '추악하다', '개레기', '만', '악', '근원']",1
"['조선', '시대', '몰카', '배우다', '창문', '구멍', '진짜', '애', '들', '늘다', '어떻다', '가르치다', '하나', '모르다']",0
"['아빠', '없이', '무슨', '친가', '뿌리', '족보', '제대로', '알다', '키우다', '걱정', '이', '구먼']",1
"['밉다', '통닭', '들']",1
"['외', '소한', '몸매', '차다', '아쉽다', '지드래곤', '차다', '멋지다', '버리다']",0
"['돈', '써다', '또', '보빨', '짓다', '요새', '그렇다', '년', '많다', '받다', '거', '받다', '섹스', '만남', '그', '돈', '지', '딸', '나', '쓰다']",1
"['완전', '다르다', '저걸', '소송', '날', '강도', '따로', '없다']",0
['니미럴'],1
"['어지간하다', '감상', '평', '안', '쓰다', '평점', '다', '알바인', '듯', '진짜', '영화', '기괴하다']",0
"['린', '더', '잘', '아쉬움']",0
"['기사도', '광고', '료', '받다', '쓴다', '표기']",0
"['아들', '뭔', '잘못', '마이크로', '닷', '잘못', '없다']",0
"['hate', 'speech']",1
"['니', '아들내미', '술', '처', '먹다', '아이', '들', '치', '뺑뺑', '치다', '거', '실행', '불가능하다', '거', '아니다']",1
"['대', '구', '경북', '원래', 'hate', 'speech', '광주', '피해자', '전라도', '출신', '백', '종']",1
"['hate', 'speech', '이', '초딩', '아니다']",1
"['치다', '웃기다']",1
"['국방부', '새끼', '들', '부끄럽다', '않다']",1
"['불륜', '것', '들', '다', '죽다', '돼다', '특히', '유부녀', '년', '들']",1
"['김병철', '유부', '남', '불륜', '조장']",0
"['요즘', '우주정거장', '숙박', '시설', '좋아지다', '있다']",0
"['명품', '옷', '저렇게', '전체', '적', '로고', '다', '디자인', '되다', '옷', '너무', '촌', '않다', '저런', '옷', '왠지', '입다', '창피하다', '거', '같다']",0
"['아니다', '공연장', '가보다', '사람', '밉다', '터지다', '환불', '문의', '같다', '소리', '1년', '기다리다', '나', '간다', '오늘', '부산', '터지다']",0
"['아', '정말', '요즘', '애', '들', '자기', '보호', '차다', '예민하다', '개그', '이다', '거', '같다', '하선', '호야', '그', '당시', '그렇다', '수', '있다', '구걸', '바라보다', '시선', '좀', '안', '가깝다']",0
"['어떻다', '저렇게', '잘생기다', '수가', '있다']",0
"['공블리', '항상', '응원', '공', '배우', '님', '인성', '좋다', '저희', '팬', '들', '당연하다', '매너', '가다']",0
"['이', '것', '무슨', 'dog', '10', 'sound']",1
"['엄마', '잘해야', '해']",0
